Guide_ID,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Basic_Skills_Avg,Nature_Knowledge_Avg,Interpretation_Avg,Leadership_Safety_Avg,Cultural_Expertise_Avg,Overall_Average,Recommended_Course
GUIDE_0017,3,4,4,5,5,4,5,4,3,3,3,3,2,3,1,3,3,4,3,5,4,2,3,3,3,2,4.0,4.5,3.0,3.0,2.8333333333333335,3.3461538461538463,Master Park Guide Certification Program
GUIDE_0017,4,3,5,3,3,4,3,3,4,3,3,4,2,3,2,3,4,2,4,4,3,2,3,4,4,4,3.75,3.25,3.5,3.0,3.3333333333333335,3.3076923076923075,Advanced Park Guiding: Leadership and Safety
GUIDE_0017,5,4,4,4,4,5,4,4,4,4,5,5,5,3,4,5,4,4,4,5,4,3,4,5,4,4,4.25,4.25,4.5,4.25,4.0,4.230769230769231,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0018,3,3,4,4,4,2,3,5,4,3,4,5,3,3,3,4,2,4,3,4,2,3,3,5,4,3,3.5,3.5,4.0,3.25,3.3333333333333335,3.4615384615384617,Advanced Park Guiding: Leadership and Safety
GUIDE_0018,4,4,5,5,4,4,4,3,4,3,3,3,5,4,3,4,4,4,4,4,4,3,3,4,3,4,4.5,3.75,3.25,4.0,3.5,3.8076923076923075,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0018,3,1,4,3,2,2,1,2,3,3,3,3,2,3,2,1,2,4,4,3,4,3,4,4,1,2,2.75,1.75,3.0,2.625,3.0,2.6538461538461537,Nature Guide Fundamentals
GUIDE_0018,5,4,4,4,5,4,4,5,4,5,5,5,5,5,5,5,5,4,5,4,4,4,5,4,4,4,4.25,4.5,4.75,4.75,4.166666666666667,4.5,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0018,3,3,3,3,3,4,2,4,3,3,3,3,3,5,2,3,2,2,3,3,5,3,2,3,1,2,3.0,3.25,3.0,2.875,2.6666666666666665,2.923076923076923,Park Guide in Training: Learn from the Pros
GUIDE_0018,2,3,5,3,1,4,4,1,3,3,2,2,4,3,3,2,2,1,3,4,2,1,3,3,2,2,3.25,2.5,2.5,2.75,2.1666666666666665,2.6153846153846154,Master Park Guide Certification Program
GUIDE_0018,2,2,1,2,3,2,3,2,2,2,1,4,2,2,1,5,1,2,3,3,3,4,3,1,2,2,1.75,2.5,2.25,2.375,2.5,2.3076923076923075,Introduction to Park Guiding
GUIDE_0018,5,4,5,4,5,5,4,5,4,4,5,4,3,3,4,3,4,4,3,3,3,3,4,3,5,4,4.5,4.75,4.25,3.375,3.6666666666666665,3.9615384615384617,Advanced Park Guiding: Leadership and Safety
GUIDE_0019,2,3,3,4,4,3,4,3,2,4,2,4,4,3,1,2,4,3,3,3,3,3,3,2,3,3,3.0,3.5,3.0,2.875,2.8333333333333335,3.0,Master Park Guide Certification Program
GUIDE_0019,5,3,3,4,5,3,3,4,3,4,3,3,4,2,2,2,4,4,3,3,2,3,3,4,3,4,3.75,3.75,3.25,3.0,3.1666666666666665,3.3076923076923075,Advanced Park Guiding: Leadership and Safety
GUIDE_0019,4,3,3,4,2,4,1,2,1,3,3,3,3,2,3,1,4,3,3,4,2,2,2,2,3,3,3.5,2.25,2.5,2.875,2.3333333333333335,2.6923076923076925,Nature Guide Fundamentals
GUIDE_0019,3,2,2,3,1,1,1,2,2,2,2,1,3,2,3,1,2,1,2,3,2,2,2,1,3,2,2.5,1.25,1.75,2.125,2.0,1.9615384615384615,Nature Guide Fundamentals
GUIDE_0019,4,4,3,3,2,1,4,3,1,1,2,2,4,3,3,1,2,2,2,2,2,3,3,3,2,4,3.5,2.5,1.5,2.375,2.8333333333333335,2.5384615384615383,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0019,1,1,2,2,3,2,1,2,2,2,2,2,3,3,2,2,2,4,2,2,2,3,4,3,2,2,1.5,2.0,2.0,2.5,2.6666666666666665,2.230769230769231,Introduction to Park Guiding
GUIDE_0019,5,4,4,4,4,5,5,3,5,4,5,5,4,4,4,4,4,3,3,4,3,3,5,4,4,4,4.25,4.25,4.75,3.75,3.8333333333333335,4.076923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0019,4,5,4,3,5,3,4,3,4,5,5,4,3,2,2,4,4,3,4,3,3,3,3,3,2,3,4.0,3.75,4.5,3.125,2.8333333333333335,3.5,Master Park Guide Certification Program
GUIDE_0020,3,2,5,2,3,2,3,2,4,5,2,4,2,4,5,3,1,4,3,3,2,2,4,3,1,3,3.0,2.5,3.75,3.125,2.5,2.9615384615384617,Nature Guide Fundamentals
GUIDE_0020,4,5,5,5,4,4,3,4,4,5,4,4,3,3,4,5,4,4,4,3,3,3,4,4,4,3,4.75,3.75,4.25,3.75,3.5,3.923076923076923,Master Park Guide Certification Program
GUIDE_0020,3,3,4,3,4,5,4,4,4,3,3,4,2,3,4,3,3,4,4,4,3,1,4,5,4,1,3.25,4.25,3.5,3.375,3.0,3.423076923076923,Master Park Guide Certification Program
GUIDE_0020,3,4,3,5,5,3,3,4,4,3,3,3,3,3,1,4,4,3,5,3,2,4,3,4,3,4,3.75,3.75,3.25,3.25,3.3333333333333335,3.423076923076923,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0020,3,4,4,4,4,5,3,4,5,4,4,3,3,4,2,3,2,3,3,4,2,2,4,3,2,4,3.75,4.0,4.0,3.0,2.8333333333333335,3.3846153846153846,Master Park Guide Certification Program
GUIDE_0020,3,4,5,3,3,3,5,1,3,1,1,3,3,3,3,5,3,3,2,3,3,2,4,3,2,1,3.75,3.0,2.0,3.125,2.5,2.8846153846153846,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0020,2,1,3,1,2,2,4,3,2,2,4,1,1,2,2,3,3,4,1,1,3,1,1,4,1,2,1.75,2.75,2.25,2.125,2.0,2.1538461538461537,Introduction to Park Guiding
GUIDE_0020,3,3,4,2,2,1,1,2,3,2,4,4,2,1,2,2,2,2,2,2,2,3,3,2,3,1,3.0,1.5,3.25,1.875,2.3333333333333335,2.3076923076923075,Nature Guide Fundamentals
GUIDE_0021,4,3,4,4,3,4,4,4,3,5,4,5,5,5,4,2,4,5,4,3,3,3,3,2,4,3,3.75,3.75,4.25,4.0,3.0,3.730769230769231,Master Park Guide Certification Program
GUIDE_0021,4,2,4,3,3,4,4,3,3,3,5,4,2,4,4,4,5,4,3,3,2,3,4,3,4,4,3.25,3.5,3.75,3.625,3.3333333333333335,3.5,Introduction to Park Guiding
GUIDE_0021,3,4,4,3,4,4,5,3,3,3,4,4,2,3,3,4,4,3,3,3,4,3,4,4,4,4,3.5,4.0,3.5,3.125,3.8333333333333335,3.5384615384615383,Advanced Park Guiding: Leadership and Safety
GUIDE_0021,3,4,5,5,5,5,5,5,4,5,4,5,4,4,4,4,4,4,3,3,3,3,3,5,4,3,4.25,5.0,4.5,3.75,3.5,4.076923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0021,2,4,5,4,4,5,3,3,3,2,5,3,3,2,4,4,2,3,1,3,3,4,2,1,2,1,3.75,3.75,3.25,2.75,2.1666666666666665,3.0,Master Park Guide Certification Program
GUIDE_0021,2,3,3,4,3,3,3,3,3,3,4,5,3,3,3,2,3,2,3,2,2,1,2,3,2,3,3.0,3.0,3.75,2.625,2.1666666666666665,2.8076923076923075,Master Park Guide Certification Program
GUIDE_0021,5,4,4,4,4,5,4,5,5,4,4,4,4,5,4,3,3,5,4,4,4,3,4,4,5,4,4.25,4.5,4.25,4.0,4.0,4.153846153846154,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0021,3,4,3,3,4,5,4,3,3,4,5,4,3,5,4,5,3,4,5,4,4,4,2,4,5,4,3.25,4.0,4.0,4.125,3.8333333333333335,3.8846153846153846,Introduction to Park Guiding
GUIDE_0022,3,4,4,3,3,3,2,4,3,3,4,4,3,3,4,3,3,2,4,4,2,3,2,3,2,3,3.5,3.0,3.5,3.25,2.5,3.1153846153846154,Master Park Guide Certification Program
GUIDE_0022,3,2,2,4,1,2,3,3,2,2,3,2,3,3,3,2,5,3,3,3,2,2,5,1,2,2,2.75,2.25,2.25,3.125,2.3333333333333335,2.6153846153846154,Nature Guide Fundamentals
GUIDE_0022,4,4,4,5,4,4,5,3,3,3,3,3,2,3,3,3,3,3,4,3,4,4,2,4,3,5,4.25,4.0,3.0,3.0,3.6666666666666665,3.5,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0022,5,3,4,4,4,5,5,4,5,5,4,4,4,4,4,4,4,5,3,3,5,3,3,4,3,4,4.0,4.5,4.5,3.875,3.6666666666666665,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0022,5,5,4,5,5,5,4,5,5,4,5,5,5,5,5,4,5,5,5,4,4,4,4,4,5,4,4.75,4.75,4.75,4.75,4.166666666666667,4.615384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0022,3,4,4,3,3,4,3,3,4,4,4,4,5,4,4,4,5,4,3,3,3,3,3,4,4,4,3.5,3.25,4.0,4.0,3.5,3.6923076923076925,Nature Guide Fundamentals
GUIDE_0022,3,3,1,4,5,3,2,2,3,3,3,3,1,3,3,2,2,3,4,3,2,3,4,3,2,3,2.75,3.0,3.0,2.625,2.8333333333333335,2.8076923076923075,Park Guide in Training: Learn from the Pros
GUIDE_0022,5,5,5,5,5,4,5,5,5,4,5,5,4,5,5,4,5,4,5,5,5,5,4,4,4,4,5.0,4.75,4.75,4.625,4.333333333333333,4.653846153846154,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0023,4,4,3,4,4,5,5,4,4,3,5,3,3,4,3,3,4,3,3,5,3,3,4,3,3,4,3.75,4.5,3.75,3.5,3.3333333333333335,3.6923076923076925,Master Park Guide Certification Program
GUIDE_0023,1,4,2,4,4,3,3,1,2,3,2,3,3,4,2,5,3,3,4,5,2,3,1,3,2,2,2.75,2.75,2.5,3.625,2.1666666666666665,2.8461538461538463,Master Park Guide Certification Program
GUIDE_0023,2,1,1,1,2,2,2,2,1,2,2,1,2,3,1,1,2,3,4,3,3,2,2,3,2,2,1.25,2.0,1.5,2.375,2.3333333333333335,2.0,Introduction to Park Guiding
GUIDE_0023,4,4,3,4,4,4,4,5,5,5,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3.75,4.25,4.5,3.875,3.8333333333333335,4.0,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0023,4,1,3,3,3,4,3,3,3,2,3,4,2,2,3,4,3,4,4,3,2,4,4,2,1,1,2.75,3.25,3.0,3.125,2.3333333333333335,2.8846153846153846,Master Park Guide Certification Program
GUIDE_0023,5,5,5,5,4,4,4,4,3,4,4,3,4,4,4,4,3,4,4,3,2,4,4,5,4,4,5.0,4.0,3.5,3.75,3.8333333333333335,3.9615384615384617,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0023,4,4,4,3,4,3,2,5,3,4,4,4,1,3,3,3,5,3,4,4,2,2,3,2,2,2,3.75,3.5,3.75,3.25,2.1666666666666665,3.1923076923076925,Master Park Guide Certification Program
GUIDE_0023,4,5,5,4,3,4,3,3,3,4,5,3,3,1,4,2,4,3,3,3,2,2,3,3,3,4,4.5,3.25,3.75,2.875,2.8333333333333335,3.3076923076923075,Master Park Guide Certification Program
GUIDE_0024,2,5,5,3,3,4,4,2,2,2,3,3,2,2,2,2,3,2,3,1,3,3,2,2,2,2,3.75,3.25,2.5,2.125,2.3333333333333335,2.6538461538461537,Advanced Park Guiding: Leadership and Safety
GUIDE_0024,4,3,3,2,2,2,3,3,5,3,3,3,2,2,2,3,1,3,3,3,2,2,2,2,3,3,3.0,2.5,3.5,2.375,2.3333333333333335,2.6538461538461537,Master Park Guide Certification Program
GUIDE_0024,2,1,1,1,2,1,2,1,2,3,2,2,3,3,3,2,2,1,2,3,3,3,1,3,1,3,1.25,1.5,2.25,2.375,2.3333333333333335,2.0384615384615383,Introduction to Park Guiding
GUIDE_0024,5,3,4,4,3,2,3,3,3,2,2,3,3,3,2,5,2,3,3,5,3,2,3,1,2,4,4.0,2.75,2.5,3.25,2.5,3.0,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0024,1,1,1,1,2,1,4,2,2,3,3,3,3,2,2,3,2,2,3,3,1,3,2,3,2,3,1.0,2.25,2.75,2.5,2.3333333333333335,2.230769230769231,Introduction to Park Guiding
GUIDE_0024,4,5,3,4,5,5,5,4,4,4,4,5,5,4,4,4,4,5,5,3,3,3,4,4,3,5,4.0,4.75,4.25,4.25,3.6666666666666665,4.153846153846154,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0024,3,3,3,3,2,2,2,1,2,2,3,1,3,1,1,3,3,3,3,4,3,2,2,3,2,2,3.0,1.75,2.0,2.625,2.3333333333333335,2.3846153846153846,Nature Guide Fundamentals
GUIDE_0024,5,3,5,2,2,2,3,5,1,3,2,3,2,4,3,4,3,1,4,1,1,2,2,4,2,3,3.75,3.0,2.25,2.75,2.3333333333333335,2.769230769230769,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0025,1,3,1,2,3,2,3,2,2,3,2,2,3,2,2,2,3,1,3,2,1,2,3,3,1,3,1.75,2.5,2.25,2.25,2.1666666666666665,2.1923076923076925,Introduction to Park Guiding
GUIDE_0025,4,2,4,3,2,2,5,3,2,3,5,2,3,4,1,2,4,2,3,2,2,2,3,3,2,5,3.25,3.0,3.0,2.625,2.8333333333333335,2.8846153846153846,Park Guide in Training: Learn from the Pros
GUIDE_0025,5,5,5,3,4,4,5,4,3,5,5,5,3,5,5,4,3,4,4,4,3,4,3,3,5,3,4.5,4.25,4.5,4.0,3.5,4.076923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0025,3,3,3,3,2,3,4,3,3,2,3,4,4,4,4,3,3,3,2,3,3,3,3,4,1,3,3.0,3.0,3.0,3.25,2.8333333333333335,3.0384615384615383,Master Park Guide Certification Program
GUIDE_0025,4,4,5,4,4,4,3,4,5,4,5,4,3,4,4,4,3,5,5,4,4,3,4,5,4,4,4.25,3.75,4.5,4.0,4.0,4.076923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0025,1,5,5,4,4,3,3,3,3,5,4,4,2,2,2,3,3,3,3,3,3,4,4,3,4,3,3.75,3.25,4.0,2.625,3.5,3.3076923076923075,Advanced Park Guiding: Leadership and Safety
GUIDE_0025,2,2,2,5,2,3,2,4,4,4,3,3,2,5,2,3,4,2,4,3,4,2,2,2,2,2,2.75,2.75,3.5,3.125,2.3333333333333335,2.8846153846153846,Master Park Guide Certification Program
GUIDE_0025,2,2,2,2,3,2,2,2,4,2,3,2,1,5,3,3,3,3,3,3,1,3,2,3,1,2,2.0,2.25,2.75,3.0,2.0,2.4615384615384617,Introduction to Park Guiding
GUIDE_0026,4,3,4,4,4,3,4,2,4,3,3,4,2,3,2,3,3,3,4,3,3,2,3,5,5,3,3.75,3.25,3.5,2.875,3.5,3.3076923076923075,Advanced Park Guiding: Leadership and Safety
GUIDE_0026,1,2,2,1,2,1,1,3,2,1,1,2,2,2,2,1,2,3,3,1,3,2,2,3,2,1,1.5,1.75,1.5,2.0,2.1666666666666665,1.8461538461538463,Introduction to Park Guiding
GUIDE_0026,4,4,3,4,3,2,2,3,2,2,2,5,1,3,4,3,3,3,2,1,3,2,2,1,4,5,3.75,2.5,2.75,2.5,2.8333333333333335,2.8076923076923075,Nature Guide Fundamentals
GUIDE_0026,4,4,3,2,3,4,3,3,3,3,4,5,2,2,3,2,2,1,2,3,2,4,4,4,2,4,3.25,3.25,3.75,2.125,3.3333333333333335,3.0,Advanced Park Guiding: Leadership and Safety
GUIDE_0026,5,5,4,4,3,4,5,5,4,3,4,4,5,4,3,4,4,5,3,3,2,4,3,3,5,4,4.5,4.25,3.75,3.875,3.5,3.923076923076923,Master Park Guide Certification Program
GUIDE_0026,1,1,2,1,2,1,3,2,2,2,2,1,2,2,1,3,3,4,3,2,1,2,2,2,1,2,1.25,2.0,1.75,2.5,1.6666666666666667,1.9230769230769231,Introduction to Park Guiding
GUIDE_0026,3,2,1,2,3,4,2,1,2,3,1,1,2,2,2,3,2,1,4,1,1,3,2,2,2,3,2.0,2.5,1.75,2.125,2.1666666666666665,2.1153846153846154,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0026,4,5,4,4,5,3,4,4,5,4,5,4,3,3,4,3,4,4,4,5,3,3,4,4,4,4,4.25,4.0,4.5,3.75,3.6666666666666665,3.9615384615384617,Master Park Guide Certification Program
GUIDE_0027,4,2,3,4,4,3,2,4,3,2,3,4,3,3,4,2,2,1,3,3,4,3,2,2,2,1,3.25,3.25,3.0,2.625,2.3333333333333335,2.8076923076923075,Master Park Guide Certification Program
GUIDE_0027,2,2,3,2,3,1,2,2,3,3,4,1,2,3,1,3,3,2,1,2,3,3,2,1,4,3,2.25,2.0,2.75,2.125,2.6666666666666665,2.3461538461538463,Nature Guide Fundamentals
GUIDE_0027,4,4,5,4,5,4,4,4,3,3,5,3,2,2,3,3,4,2,3,4,2,2,2,3,4,3,4.25,4.25,3.5,2.875,2.6666666666666665,3.3461538461538463,Master Park Guide Certification Program
GUIDE_0027,2,3,2,1,2,1,2,3,3,2,2,2,3,2,2,2,2,2,3,2,3,3,1,2,1,2,2.0,2.0,2.25,2.25,2.0,2.1153846153846154,Introduction to Park Guiding
GUIDE_0027,1,3,1,1,2,1,3,1,1,3,2,2,3,2,3,3,3,1,2,4,2,5,4,3,2,1,1.5,1.75,2.0,2.625,2.8333333333333335,2.269230769230769,Introduction to Park Guiding
GUIDE_0027,5,3,4,4,4,4,3,3,2,3,4,3,2,2,2,2,4,3,4,3,3,3,4,4,4,4,4.0,3.5,3.0,2.75,3.6666666666666665,3.3076923076923075,Advanced Park Guiding: Leadership and Safety
GUIDE_0027,5,4,4,5,4,4,5,5,4,5,3,3,3,4,5,3,3,4,4,4,3,4,4,4,5,4,4.5,4.5,3.75,3.75,4.0,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0027,4,3,3,5,4,3,2,2,3,3,2,3,3,1,2,2,3,5,3,2,3,2,3,3,4,2,3.75,2.75,2.75,2.625,2.8333333333333335,2.8846153846153846,Park Guide in Training: Learn from the Pros
GUIDE_0028,4,2,2,3,1,3,3,3,2,3,2,2,1,1,2,2,2,2,3,2,4,3,2,2,1,2,2.75,2.5,2.25,1.875,2.3333333333333335,2.269230769230769,Advanced Park Guiding: Leadership and Safety
GUIDE_0028,1,1,3,3,3,2,4,1,1,2,4,2,2,1,3,3,3,2,2,1,2,1,1,2,2,2,2.0,2.5,2.25,2.125,1.6666666666666667,2.076923076923077,Master Park Guide Certification Program
GUIDE_0028,4,5,5,5,3,5,4,5,4,4,5,4,3,4,4,5,4,5,4,4,3,4,3,4,3,3,4.75,4.25,4.25,4.125,3.3333333333333335,4.076923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0028,4,5,4,4,3,3,2,3,3,3,3,4,3,3,4,2,4,3,3,4,3,2,3,4,3,4,4.25,2.75,3.25,3.25,3.1666666666666665,3.3076923076923075,Nature Guide Fundamentals
GUIDE_0028,3,1,2,1,3,1,1,1,2,3,2,2,1,2,3,4,2,2,2,2,3,2,2,3,2,3,1.75,1.5,2.25,2.25,2.5,2.1153846153846154,Nature Guide Fundamentals
GUIDE_0028,4,4,4,4,3,4,4,4,4,4,3,3,3,3,4,3,5,5,4,1,4,3,2,3,3,4,4.0,3.75,3.5,3.5,3.1666666666666665,3.5384615384615383,Master Park Guide Certification Program
GUIDE_0028,5,4,4,5,4,5,5,3,3,4,5,5,4,3,5,3,4,4,4,5,3,3,4,4,5,4,4.5,4.25,4.25,4.0,3.8333333333333335,4.115384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0028,3,2,4,3,2,2,3,5,4,2,4,3,4,4,1,2,4,3,2,2,1,3,5,3,4,3,3.0,3.0,3.25,2.75,3.1666666666666665,3.0,Advanced Park Guiding: Leadership and Safety
GUIDE_0029,4,3,3,3,4,3,3,4,4,4,4,4,3,3,3,3,3,3,4,2,4,3,2,3,3,4,3.25,3.5,4.0,3.0,3.1666666666666665,3.3076923076923075,Advanced Park Guiding: Leadership and Safety
GUIDE_0029,5,3,3,4,4,1,2,3,3,5,4,3,2,2,2,3,3,2,2,4,3,3,3,4,3,2,3.75,2.5,3.75,2.5,3.0,3.0,Nature Guide Fundamentals
GUIDE_0029,4,4,3,4,5,4,3,4,2,2,4,4,4,4,3,2,3,4,4,4,3,3,2,4,3,4,3.75,4.0,3.0,3.5,3.1666666666666665,3.4615384615384617,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0029,2,2,4,3,4,3,5,3,4,4,4,3,4,2,4,3,2,4,3,4,5,2,3,2,4,3,2.75,3.75,3.75,3.25,3.1666666666666665,3.3076923076923075,Introduction to Park Guiding
GUIDE_0029,4,2,2,3,2,2,2,3,1,4,4,3,3,4,3,3,4,5,2,3,2,3,2,3,1,2,2.75,2.25,3.0,3.375,2.1666666666666665,2.769230769230769,Master Park Guide Certification Program
GUIDE_0029,2,3,3,5,3,4,4,4,4,4,4,3,3,2,4,3,4,3,4,3,2,2,2,3,4,4,3.25,3.75,3.75,3.25,2.8333333333333335,3.3076923076923075,Master Park Guide Certification Program
GUIDE_0029,2,3,2,2,2,2,1,2,3,2,3,2,2,4,2,3,2,3,3,2,1,2,3,3,2,1,2.25,1.75,2.5,2.625,2.0,2.269230769230769,Nature Guide Fundamentals
GUIDE_0029,1,2,2,3,2,2,3,4,3,2,2,1,1,2,2,3,2,2,2,4,2,2,3,2,3,1,2.0,2.75,2.0,2.25,2.1666666666666665,2.230769230769231,Introduction to Park Guiding
GUIDE_0030,3,5,2,3,4,4,4,4,3,3,2,4,3,4,2,3,3,4,4,4,3,4,4,3,2,3,3.25,4.0,3.0,3.375,3.1666666666666665,3.3461538461538463,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0030,1,3,2,1,1,3,3,3,2,2,4,4,3,3,2,1,1,3,3,3,2,3,2,3,2,1,1.75,2.5,3.0,2.375,2.1666666666666665,2.3461538461538463,Introduction to Park Guiding
GUIDE_0030,3,5,4,3,5,5,5,5,4,5,4,4,4,5,3,4,3,5,4,3,4,4,4,4,4,5,3.75,5.0,4.25,3.875,4.166666666666667,4.153846153846154,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0030,2,1,1,2,2,3,2,2,1,3,2,2,1,1,3,3,3,2,1,4,3,2,2,1,3,1,1.5,2.25,2.0,2.25,2.0,2.0384615384615383,Introduction to Park Guiding
GUIDE_0030,2,3,2,1,1,3,2,2,3,2,2,3,2,3,2,3,3,1,2,3,3,2,2,3,3,1,2.0,2.0,2.5,2.375,2.3333333333333335,2.269230769230769,Introduction to Park Guiding
GUIDE_0030,5,5,5,4,4,5,5,4,5,5,5,4,3,4,4,4,3,5,3,4,4,2,3,4,4,4,4.75,4.5,4.75,3.75,3.5,4.115384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0030,4,4,3,5,5,4,5,4,4,5,4,4,4,4,4,5,3,3,3,4,3,3,4,3,3,4,4.0,4.5,4.25,3.75,3.3333333333333335,3.8846153846153846,Master Park Guide Certification Program
GUIDE_0030,3,5,2,2,3,4,3,3,3,3,4,3,2,2,4,1,4,2,3,3,2,2,3,2,1,1,3.0,3.25,3.25,2.625,1.8333333333333333,2.6923076923076925,Master Park Guide Certification Program
GUIDE_0031,3,2,2,2,2,2,1,2,1,3,2,1,3,3,3,1,2,2,3,1,3,2,1,2,2,1,2.25,1.75,1.75,2.25,1.8333333333333333,2.0,Nature Guide Fundamentals
GUIDE_0031,4,4,4,5,4,5,4,4,4,5,5,4,5,4,5,4,3,4,4,4,3,3,4,4,5,4,4.25,4.25,4.5,4.125,3.8333333333333335,4.153846153846154,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0031,2,3,4,3,4,3,2,3,3,5,2,3,2,3,3,2,3,3,4,2,4,3,4,2,2,2,3.0,3.0,3.25,2.75,2.8333333333333335,2.923076923076923,Park Guide in Training: Learn from the Pros
GUIDE_0031,5,4,5,5,3,4,3,5,5,5,5,4,3,4,4,3,3,4,4,3,4,4,4,4,3,4,4.75,3.75,4.75,3.5,3.8333333333333335,4.0,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0031,5,4,4,3,4,5,4,5,3,4,5,5,4,3,4,3,4,4,5,4,4,3,3,5,4,3,4.0,4.5,4.25,3.875,3.6666666666666665,4.0,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0031,4,4,4,4,4,4,3,4,4,4,5,4,3,2,2,2,4,3,4,3,3,3,3,3,2,3,4.0,3.75,4.25,2.875,2.8333333333333335,3.3846153846153846,Master Park Guide Certification Program
GUIDE_0031,4,3,3,3,4,4,3,4,4,3,4,3,4,3,2,3,3,3,3,4,3,3,2,4,3,5,3.25,3.75,3.5,3.125,3.3333333333333335,3.3461538461538463,Advanced Park Guiding: Leadership and Safety
GUIDE_0031,1,1,2,1,2,3,2,3,2,3,3,3,1,3,3,2,2,2,1,3,4,2,2,2,1,1,1.25,2.5,2.75,2.125,2.0,2.1153846153846154,Introduction to Park Guiding
GUIDE_0032,5,4,4,5,4,5,4,4,4,4,4,5,3,3,5,4,3,4,4,3,3,5,3,3,5,4,4.5,4.25,4.25,3.625,3.8333333333333335,4.0,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0032,3,3,3,4,2,2,4,3,5,3,3,2,2,1,2,3,3,2,2,2,4,3,2,3,4,3,3.25,2.75,3.25,2.125,3.1666666666666665,2.8076923076923075,Advanced Park Guiding: Leadership and Safety
GUIDE_0032,4,4,3,4,4,4,4,4,4,4,3,3,4,3,5,4,4,5,4,4,4,4,3,5,4,4,3.75,4.0,3.5,4.125,4.0,3.923076923076923,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0032,4,4,3,4,4,4,3,3,4,1,3,4,4,3,1,3,2,3,2,2,1,4,2,3,2,1,3.75,3.5,3.0,2.5,2.1666666666666665,2.8461538461538463,Master Park Guide Certification Program
GUIDE_0032,5,3,3,4,5,5,5,4,4,4,4,5,3,3,4,4,3,4,4,3,4,3,3,4,4,4,3.75,4.75,4.25,3.5,3.6666666666666665,3.8846153846153846,Advanced Park Guiding: Leadership and Safety
GUIDE_0032,4,4,5,3,4,4,5,4,4,4,4,4,5,3,3,4,4,4,4,4,3,3,4,3,5,4,4.0,4.25,4.0,3.875,3.6666666666666665,3.923076923076923,Master Park Guide Certification Program
GUIDE_0032,4,5,5,3,4,4,5,5,3,5,4,5,4,4,3,4,3,5,3,4,4,4,3,3,4,4,4.25,4.5,4.25,3.75,3.6666666666666665,4.0,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0032,5,5,4,4,5,5,5,5,4,4,4,5,4,4,4,5,3,4,4,4,3,4,3,4,4,4,4.5,5.0,4.25,4.0,3.6666666666666665,4.1923076923076925,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0033,3,2,1,1,2,2,3,2,2,2,1,2,2,2,1,1,2,3,4,2,2,2,1,3,4,1,1.75,2.25,1.75,2.125,2.1666666666666665,2.0384615384615383,Introduction to Park Guiding
GUIDE_0033,5,5,5,4,4,4,4,4,4,3,5,4,4,4,5,2,4,3,4,4,3,3,2,4,4,5,4.75,4.0,4.0,3.75,3.5,3.923076923076923,Master Park Guide Certification Program
GUIDE_0033,2,1,2,3,2,2,1,2,2,2,2,2,3,2,2,2,3,3,2,3,3,3,3,1,3,2,2.0,1.75,2.0,2.5,2.5,2.230769230769231,Nature Guide Fundamentals
